season_year,target_season,player_id,player_name,prior_model,poss_season,w_poss,prior_o,prior_d,m500_o,m500_d,m500,m2000_o,m2000_d,m2000,m4000_o,m4000_d,m4000,m8000_o,m8000_d,m8000,next_year,metric_o,metric_d,metric
1999,1999-00,1731,Tyronn Lue,atomic_denominator,688.2,908.4,-0.96,-0.63,2.145,-2.931,-0.786,0.411,-1.951,-1.539,-0.158,-1.513,-1.671,-0.513,-1.19,-1.703,2000,-0.158,-1.513,-1.671
1999,1999-00,1732,Felipe Lopez,atomic_denominator,2064.8,3538.5,-0.789,0.142,-0.976,0.113,-0.863,-1.155,0.097,-1.058,-1.113,0.004,-1.109,-1.034,-0.062,-1.096,2000,-1.113,0.004,-1.109
1999,1999-00,1733,Al Harrington,atomic_denominator,2150.2,1988.7,-0.797,-0.009,0.118,-3.257,-3.14,-0.303,-1.619,-1.921,-0.481,-0.945,-1.427,-0.615,-0.511,-1.126,2000,-0.481,-0.945,-1.427
1999,1999-00,1734,Sam Jacobson,atomic_denominator,1456.1,1301.1,-1.166,0.388,2.628,-2.243,0.384,0.955,-1.254,-0.3,0.242,-0.786,-0.544,-0.287,-0.411,-0.697,2000,0.242,-0.786,-0.544
1999,1999-00,1735,Vladimir Stepania,atomic_denominator,507.6,867.0,-1.673,1.49,-0.414,-2.476,-2.89,-1.009,-0.653,-1.662,-1.248,0.115,-1.132,-1.412,0.657,-0.755,2000,-1.248,0.115,-1.132
1999,1999-00,1736,Corey Benjamin,atomic_denominator,2105.7,2240.4,-1.38,0.109,-2.637,-0.164,-2.801,-2.513,0.208,-2.305,-2.274,0.269,-2.004,-2.001,0.243,-1.758,2000,-2.274,0.269,-2.004
1999,1999-00,1737,Nazr Mohammed,atomic_denominator,428.1,509.9,-2.626,0.907,-3.403,0.525,-2.878,-2.715,0.437,-2.278,-2.607,0.539,-2.067,-2.582,0.648,-1.933,2000,-2.607,0.539,-2.067
1999,1999-00,1739,Ruben Patterson,atomic_denominator,5211.3,4755.1,1.135,0.365,0.871,-2.202,-1.331,0.946,-1.427,-0.481,1.011,-0.929,0.082,1.071,-0.497,0.574,2000,1.011,-0.929,0.082
1999,1999-00,1740,Rashard Lewis,atomic_denominator,3905.9,3817.7,1.124,0.551,2.904,-0.518,2.386,2.355,-0.501,1.854,1.999,-0.336,1.663,1.694,-0.123,1.571,2000,1.999,-0.336,1.663
1999,1999-00,1741,Jelani McCoy,atomic_denominator,1846.5,2109.1,-1.353,1.68,-4.91,0.813,-4.097,-2.924,0.56,-2.363,-2.187,0.714,-1.474,-1.739,0.961,-0.778,2000,-2.187,0.714,-1.474
1999,1999-00,1742,Shammond Williams,atomic_denominator,1267.4,1281.5,0.993,-1.066,3.982,-3.234,0.748,2.535,-2.447,0.088,1.945,-2.02,-0.074,1.542,-1.679,-0.137,2000,1.945,-2.02,-0.074
1999,1999-00,1743,Bruno Sundov,atomic_denominator,151.6,139.9,-0.906,0.722,-0.39,-3.384,-3.774,-0.616,-0.666,-1.282,-0.713,-0.065,-0.778,-0.785,0.271,-0.514,2000,-0.713,-0.065,-0.778
1999,1999-00,1746,DeMarco Johnson,atomic_denominator,43.0,34.8,0.0,-0.0,-2.431,0.749,-1.682,-0.595,0.133,-0.462,-0.29,0.035,-0.254,-0.139,-0.013,-0.153,2000,-0.29,0.035,-0.254
1999,1999-00,1747,Rafer Alston,atomic_denominator,907.7,855.9,-1.743,-0.383,-3.793,-2.095,-5.888,-2.82,-1.306,-4.126,-2.371,-0.98,-3.351,-2.067,-0.763,-2.83,2000,-2.371,-0.98,-3.351
1999,1999-00,1749,Cuttino Mobley,atomic_denominator,6121.7,7361.5,1.667,-0.702,1.204,-0.481,0.724,1.116,-0.528,0.588,1.264,-0.627,0.637,1.455,-0.725,0.73,2000,1.264,-0.627,0.637
1999,1999-00,1751,Jahidi White,atomic_denominator,3505.0,3286.4,-1.306,1.319,-3.601,3.802,0.201,-2.131,2.283,0.152,-1.63,1.742,0.111,-1.347,1.427,0.079,2000,-1.63,1.742,0.111
1999,1999-00,1752,Sean Marks,atomic_denominator,31.4,34.4,0.265,0.636,1.668,-1.019,0.648,0.633,0.145,0.778,0.453,0.356,0.809,0.362,0.463,0.826,2000,0.453,0.356,0.809
1999,1999-00,1753,Toby Bailey,atomic_denominator,1082.1,1310.1,-0.37,0.267,0.435,-0.947,-0.512,-0.059,-0.506,-0.564,-0.163,-0.289,-0.452,-0.225,-0.116,-0.341,2000,-0.163,-0.289,-0.452
1999,1999-00,1754,Andrae Patterson,atomic_denominator,47.8,454.4,0.304,0.541,0.275,0.127,0.402,0.417,0.237,0.655,0.401,0.319,0.72,0.371,0.382,0.754,2000,0.401,0.319,0.72
1999,1999-00,1756,Ryan Stack,atomic_denominator,482.5,684.6,-2.62,1.046,-3.745,-0.454,-4.199,-3.06,0.258,-2.802,-2.882,0.552,-2.33,-2.77,0.745,-2.025,2000,-2.882,0.552,-2.33
1999,1999-00,1760,Derrick Dial,atomic_denominator,238.4,226.9,1.273,-0.165,1.048,3.654,4.702,1.182,0.962,2.144,1.226,0.37,1.596,1.253,0.063,1.315,2000,1.226,0.37,1.596
1999,1999-00,1761,Greg Buckner,atomic_denominator,2445.9,2194.1,-1.055,0.788,-1.637,1.1,-0.537,-1.052,0.507,-0.546,-0.903,0.41,-0.493,-0.871,0.43,-0.441,2000,-0.903,0.41,-0.493
1999,1999-00,1763,Ryan Bowen,atomic_denominator,1430.2,1222.4,-0.459,1.42,0.612,0.942,1.554,0.186,1.012,1.197,0.009,1.068,1.076,-0.138,1.131,0.993,2000,0.009,1.068,1.076
1999,1999-00,1800,Damon Jones,atomic_denominator,1505.0,1553.6,1.491,-0.876,6.61,-6.04,0.57,4.199,-3.833,0.367,3.2,-2.802,0.398,2.494,-2.049,0.446,2000,3.2,-2.802,0.398
1999,1999-00,1802,Brad Miller,atomic_denominator,2292.9,2656.2,0.824,1.191,4.123,0.943,5.066,3.278,0.558,3.837,2.627,0.593,3.221,2.006,0.717,2.723,2000,2.627,0.593,3.221
1999,1999-00,1838,Tyrone Nesby,atomic_denominator,5696.9,6738.4,0.44,-0.562,-0.473,0.415,-0.058,-0.133,-0.136,-0.269,0.106,-0.415,-0.309,0.304,-0.624,-0.32,2000,0.106,-0.415,-0.309
1999,1999-00,1844,Fred Vinson,atomic_denominator,97.6,88.0,-0.262,0.118,-0.04,1.153,1.113,-0.158,0.337,0.178,-0.196,0.187,-0.008,-0.22,0.115,-0.105,2000,-0.196,0.187,-0.008
1999,1999-00,1853,Anthony Carter,atomic_denominator,4793.5,4533.2,-0.993,-0.065,-0.633,-1.863,-2.496,-1.53,-0.928,-2.457,-1.656,-0.532,-2.188,-1.592,-0.272,-1.864,2000,-1.656,-0.532,-2.188
1999,1999-00,1863,Earl Boykins,atomic_denominator,639.0,874.9,1.688,-0.827,0.586,-2.018,-1.431,0.927,-1.268,-0.341,1.183,-1.086,0.097,1.387,-0.991,0.396,2000,1.183,-1.086,0.097
1999,1999-00,1869,Charles R. Jones,atomic_denominator,1599.1,2057.1,0.989,-0.143,0.1,-2.214,-2.115,0.372,-1.763,-1.391,0.603,-1.378,-0.774,0.783,-0.992,-0.208,2000,0.603,-1.378,-0.774
1999,1999-00,1882,Elton Brand,atomic_denominator,7342.2,6317.1,0.35,0.333,-1.13,1.895,0.766,-0.674,1.215,0.541,-0.514,0.989,0.475,-0.337,0.795,0.458,2000,-0.514,0.989,0.475
1999,1999-00,1883,Steve Francis,atomic_denominator,6766.3,5788.5,1.796,-0.552,3.567,-1.628,1.939,2.836,-1.43,1.406,2.535,-1.304,1.231,2.295,-1.156,1.14,2000,2.535,-1.304,1.231
1999,1999-00,1884,Baron Davis,atomic_denominator,4658.7,4179.5,-1.439,0.106,0.468,3.105,3.573,0.068,1.672,1.74,-0.199,0.994,0.795,-0.527,0.523,-0.004,2000,-0.199,0.994,0.795
1999,1999-00,1885,Lamar Odom,atomic_denominator,6764.9,5724.4,0.289,0.836,4.002,2.804,6.806,2.766,1.681,4.446,2.036,1.225,3.262,1.401,0.933,2.334,2000,2.036,1.225,3.262
1999,1999-00,1886,Jonathan Bender,atomic_denominator,330.2,318.3,-0.554,0.359,3.708,-5.297,-1.589,1.047,-1.801,-0.753,0.34,-0.864,-0.525,-0.073,-0.322,-0.395,2000,0.34,-0.864,-0.525
1999,1999-00,1887,Wally Szczerbiak,atomic_denominator,5726.2,5117.4,0.706,-0.053,-0.256,1.449,1.193,0.299,0.788,1.087,0.523,0.52,1.043,0.658,0.311,0.968,2000,0.523,0.52,1.043
1999,1999-00,1888,Richard Hamilton,atomic_denominator,2865.4,2472.0,-0.633,-0.892,3.374,-2.682,0.692,1.53,-2.234,-0.705,0.777,-1.916,-1.139,0.242,-1.61,-1.368,2000,0.777,-1.916,-1.139
1999,1999-00,1889,Andre Miller,atomic_denominator,5131.3,4421.5,1.305,-0.118,2.297,-2.405,-0.108,1.704,-1.546,0.157,1.591,-1.178,0.412,1.548,-0.882,0.666,2000,1.591,-1.178,0.412
1999,1999-00,1890,Shawn Marion,atomic_denominator,3470.5,3474.5,0.482,0.516,-0.452,1.164,0.712,-0.026,0.822,0.796,0.153,0.725,0.878,0.292,0.652,0.944,2000,0.153,0.725,0.878
1999,1999-00,1891,Jason Terry,atomic_denominator,4639.8,4012.6,0.415,-0.212,4.876,-3.502,1.373,2.947,-2.23,0.718,2.114,-1.63,0.484,1.456,-1.136,0.32,2000,2.114,-1.63,0.484
1999,1999-00,1892,Trajan Langdon,atomic_denominator,356.3,275.2,0.364,0.185,1.723,0.406,2.129,0.855,0.138,0.993,0.646,0.106,0.752,0.525,0.101,0.626,2000,0.646,0.106,0.752
1999,1999-00,1893,Aleksandar Radojevic,atomic_denominator,60.6,57.0,-0.369,1.065,-0.27,1.506,1.235,-0.337,1.127,0.79,-0.344,1.061,0.717,-0.35,1.028,0.679,2000,-0.344,1.061,0.717
1999,1999-00,1894,Corey Maggette,atomic_denominator,3325.3,2832.0,-0.304,-0.347,-0.57,-2.955,-3.525,-0.057,-2.131,-2.188,0.103,-1.701,-1.598,0.126,-1.314,-1.188,2000,0.103,-1.701,-1.598
1999,1999-00,1895,William Avery,atomic_denominator,1213.7,1048.8,-1.34,-0.971,-0.185,-2.288,-2.472,-1.05,-1.495,-2.545,-1.2,-1.296,-2.496,-1.259,-1.187,-2.446,2000,-1.2,-1.296,-2.496
1999,1999-00,1897,Metta World Peace,atomic_denominator,5491.2,4653.1,-0.069,0.938,-1.105,3.834,2.729,-1.08,2.992,1.913,-0.932,2.417,1.485,-0.735,1.891,1.157,2000,-0.932,2.417,1.485
1999,1999-00,1898,Cal Bowdler,atomic_denominator,1034.1,919.8,-1.587,0.544,0.694,-1.706,-1.012,-0.108,-0.931,-1.04,-0.589,-0.454,-1.042,-0.974,-0.083,-1.058,2000,-0.589,-0.454,-1.042
1999,1999-00,1899,James Posey,atomic_denominator,5060.4,4361.2,0.458,1.134,1.613,-0.416,1.197,1.207,-0.036,1.171,1.048,0.168,1.216,0.905,0.364,1.269,2000,1.048,0.168,1.216
1999,1999-00,1900,Quincy Lewis,atomic_denominator,2217.5,2065.2,-1.934,0.095,-1.742,-0.284,-2.026,-2.097,-0.045,-2.142,-2.156,0.061,-2.095,-2.138,0.111,-2.026,2000,-2.156,0.061,-2.095
1999,1999-00,1901,Dion Glover,atomic_denominator,1119.4,1026.9,0.138,-0.63,0.845,-2.78,-1.935,0.786,-1.877,-1.091,0.632,-1.471,-0.839,0.468,-1.17,-0.702,2000,0.632,-1.471,-0.839
1999,1999-00,1902,Jeff Foster,atomic_denominator,323.0,290.8,1.741,1.03,3.4,-3.952,-0.553,2.501,-0.938,1.563,2.177,-0.101,2.076,1.974,0.395,2.369,2000,2.177,-0.101,2.076
1999,1999-00,1903,Kenny Thomas,atomic_denominator,4331.3,3775.2,0.219,0.206,1.167,2.042,3.209,1.177,1.032,2.21,0.976,0.641,1.618,0.743,0.377,1.12,2000,0.976,0.641,1.618
1999,1999-00,1904,Devean George,atomic_denominator,902.0,838.0,-0.417,-0.194,1.143,-2.097,-0.954,0.535,-1.486,-0.951,0.242,-1.104,-0.863,0.005,-0.79,-0.785,2000,0.242,-1.104,-0.863
1999,1999-00,1906,Tim James,atomic_denominator,59.1,52.6,0.072,0.29,0.921,1.52,2.441,0.274,0.498,0.772,0.17,0.34,0.509,0.121,0.272,0.393,2000,0.17,0.34,0.509
1999,1999-00,1907,Vonteego Cummings,atomic_denominator,3258.8,2771.6,-0.083,0.002,0.313,0.605,0.918,0.389,-0.066,0.323,0.432,-0.309,0.124,0.385,-0.394,-0.009,2000,0.432,-0.309,0.124
1999,1999-00,1908,Jumaine Jones,atomic_denominator,1439.5,1377.2,-0.741,0.277,-1.306,-1.532,-2.838,-0.998,-0.782,-1.779,-0.885,-0.397,-1.282,-0.818,-0.116,-0.934,2000,-0.885,-0.397,-1.282
1999,1999-00,1909,Scott Padgett,atomic_denominator,1053.3,964.3,-1.284,0.369,-1.944,-0.912,-2.856,-1.538,-0.304,-1.842,-1.422,-0.058,-1.48,-1.357,0.108,-1.249,2000,-1.422,-0.058,-1.48
1999,1999-00,1911,John Celestand,atomic_denominator,458.7,386.3,-1.633,-0.282,-2.009,-2.102,-4.111,-1.768,-1.067,-2.835,-1.685,-0.771,-2.456,-1.641,-0.589,-2.23,2000,-1.685,-0.771,-2.456
1999,1999-00,1913,Michael Ruffin,atomic_denominator,2365.6,2033.9,-2.204,1.079,-4.251,4.032,-0.219,-3.188,2.529,-0.659,-2.838,1.974,-0.864,-2.596,1.587,-1.009,2000,-2.838,1.974,-0.864
1999,1999-00,1914,Chris Herren,atomic_denominator,1440.1,1268.3,-0.717,-0.445,0.849,-2.775,-1.926,-0.071,-1.625,-1.696,-0.308,-1.231,-1.539,-0.454,-0.961,-1.415,2000,-0.308,-1.231,-1.539
1999,1999-00,1915,Evan Eschmeyer,atomic_denominator,898.0,802.3,-1.046,1.566,-0.159,1.194,1.035,-0.482,1.319,0.837,-0.705,1.406,0.701,-0.858,1.454,0.596,2000,-0.705,1.406,0.701
1999,1999-00,1916,Calvin Booth,atomic_denominator,613.1,579.9,-0.285,1.162,0.129,-1.374,-1.245,0.105,0.017,0.121,-0.01,0.486,0.476,-0.11,0.772,0.662,2000,-0.01,0.486,0.476
1999,1999-00,1917,Wang Zhi-zhi,atomic_denominator,61.1,58.7,0.0,-0.0,1.276,1.152,2.428,0.406,0.278,0.684,0.21,0.114,0.324,0.107,0.028,0.135,2000,0.21,0.114,0.324
1999,1999-00,1918,Obinna Ekezie,atomic_denominator,874.3,732.8,-0.852,0.673,-2.383,0.912,-1.471,-1.346,0.621,-0.725,-1.098,0.586,-0.512,-0.972,0.582,-0.39,2000,-1.098,0.586,-0.512
1999,1999-00,1919,Laron Profit,atomic_denominator,495.7,425.2,-1.468,-0.052,0.581,1.17,1.751,-0.698,0.301,-0.396,-1.028,0.077,-0.95,-1.218,-0.037,-1.255,2000,-1.028,0.077,-0.95
1999,1999-00,1920,A.J. Bramlett,atomic_denominator,151.9,122.2,-1.796,0.189,-2.396,-2.536,-4.932,-1.831,-0.777,-2.608,-1.787,-0.362,-2.149,-1.779,-0.13,-1.91,2000,-1.787,-0.362,-2.149
1999,1999-00,1926,Ryan Robertson,atomic_denominator,61.6,58.3,0.0,-0.0,-1.349,-0.779,-2.128,-0.409,-0.233,-0.642,-0.217,-0.141,-0.358,-0.112,-0.098,-0.21,2000,-0.217,-0.141,-0.358
1999,1999-00,1928,Todd MacCulloch,atomic_denominator,1525.2,1317.7,-0.762,1.674,0.973,-0.067,0.906,0.581,0.138,0.719,0.217,0.522,0.739,-0.125,0.911,0.786,2000,0.217,0.522,0.739
1999,1999-00,1930,Lari Ketner,atomic_denominator,328.6,289.4,-1.445,0.25,-0.34,-0.569,-0.909,-1.081,-0.204,-1.285,-1.264,-0.052,-1.316,-1.358,0.051,-1.307,2000,-1.264,-0.052,-1.316
1999,1999-00,1934,Rodney Buford,atomic_denominator,1125.4,1027.3,0.213,0.034,3.164,0.052,3.216,1.417,-0.097,1.321,0.847,-0.1,0.747,0.519,-0.078,0.44,2000,0.847,-0.1,0.747
1999,1999-00,1937,Tim Young,atomic_denominator,278.3,235.5,-0.233,0.753,2.361,-0.106,2.255,0.787,0.272,1.059,0.371,0.414,0.785,0.113,0.519,0.632,2000,0.371,0.414,0.785
1999,1999-00,1942,Harold Jamison,atomic_denominator,185.6,168.0,-0.601,0.495,-1.87,0.389,-1.481,-0.859,0.326,-0.533,-0.71,0.351,-0.359,-0.648,0.38,-0.268,2000,-0.71,0.351,-0.359
1999,1999-00,1943,Wayne Turner,atomic_denominator,84.7,64.8,-0.736,-0.115,-1.747,-0.448,-2.196,-1.074,-0.227,-1.301,-0.917,-0.197,-1.114,-0.828,-0.186,-1.013,2000,-0.917,-0.197,-1.114
1999,1999-00,1944,Eddie Robinson,atomic_denominator,3259.9,2924.6,0.484,0.536,3.744,-2.81,0.935,2.728,-1.438,1.291,2.121,-0.778,1.343,1.569,-0.288,1.282,2000,2.121,-0.778,1.343
1999,1999-00,1952,Raja Bell,atomic_denominator,305.7,303.2,0.0,-0.0,3.344,0.576,3.92,1.171,0.095,1.266,0.636,0.014,0.65,0.338,-0.024,0.314,2000,0.636,0.014,0.65
1999,1999-00,1953,Lazaro Borrell,atomic_denominator,409.1,414.8,0.703,0.395,4.236,0.071,4.307,2.166,0.126,2.292,1.555,0.181,1.736,1.179,0.232,1.411,2000,1.555,0.181,1.736
1999,1999-00,1954,Jason Miskiri,atomic_denominator,8.0,6.1,0.0,-0.0,-0.418,-1.257,-1.675,-0.109,-0.359,-0.468,-0.053,-0.21,-0.263,-0.024,-0.136,-0.16,2000,-0.053,-0.21,-0.263
1999,1999-00,1960,Milt Palacio,atomic_denominator,974.5,836.1,-1.647,-0.306,-2.788,2.847,0.059,-2.457,1.28,-1.176,-2.175,0.662,-1.513,-1.955,0.228,-1.727,2000,-2.175,0.662,-1.513
1999,1999-00,1965,Rick Hughes,atomic_denominator,549.5,433.3,-0.402,-0.112,1.754,-1.923,-0.169,0.566,-1.044,-0.478,0.174,-0.712,-0.537,-0.074,-0.49,-0.565,2000,0.174,-0.712,-0.537
1999,1999-00,1967,Derek Hood,atomic_denominator,4.1,3.1,0.0,-0.0,-0.224,-0.831,-1.055,-0.061,-0.25,-0.311,-0.03,-0.154,-0.185,-0.013,-0.108,-0.121,2000,-0.03,-0.154,-0.185
1999,1999-00,1975,Jamel Thomas,atomic_denominator,104.5,86.1,-0.247,-0.029,-0.802,-1.664,-2.467,-0.382,-0.569,-0.95,-0.305,-0.348,-0.653,-0.267,-0.229,-0.496,2000,-0.305,-0.348,-0.653
1999,1999-00,1983,Jermaine Jackson,atomic_denominator,180.9,148.7,-1.366,0.227,-2.119,0.943,-1.176,-1.635,0.484,-1.152,-1.508,0.348,-1.16,-1.436,0.264,-1.172,2000,-1.508,0.348,-1.16
1999,1999-00,2000,Dedric Willoughby,atomic_denominator,1247.4,991.5,1.321,-0.438,4.754,-1.506,3.248,2.78,-0.822,1.958,2.13,-0.649,1.481,1.732,-0.562,1.17,2000,2.13,-0.649,1.481
1999,1999-00,2034,Mike Miller,atomic_denominator,279.2,264.1,0.0,-0.0,0.745,-3.462,-2.717,0.307,-1.235,-0.928,0.185,-0.715,-0.53,0.112,-0.423,-0.31,2000,0.185,-0.715,-0.53
1999,1999-00,2038,Joel Przybilla,atomic_denominator,4.4,4.3,0.0,-0.0,-0.513,-0.238,-0.751,-0.132,-0.108,-0.24,-0.066,-0.083,-0.149,-0.031,-0.072,-0.103,2000,-0.066,-0.083,-0.149
1999,1999-00,2045,Hedo Turkoglu,atomic_denominator,351.5,335.3,0.0,-0.0,2.286,-0.927,1.36,0.699,-0.29,0.409,0.358,-0.172,0.186,0.184,-0.123,0.062,2000,0.358,-0.172,0.186
1999,1999-00,2048,Jamaal Magloire,atomic_denominator,273.0,259.7,0.0,-0.0,0.851,0.282,1.133,0.377,0.079,0.456,0.23,0.03,0.26,0.138,-0.007,0.131,2000,0.23,0.03,0.26
1999,1999-00,2050,Morris Peterson,atomic_denominator,272.0,262.0,0.0,-0.0,1.956,-1.315,0.641,0.538,-0.432,0.106,0.263,-0.24,0.022,0.126,-0.143,-0.018,2000,0.263,-0.24,0.022
1999,1999-00,2052,DeShawn Stevenson,atomic_denominator,20.9,19.9,0.0,-0.0,-0.39,0.429,0.04,-0.114,0.042,-0.072,-0.061,-0.009,-0.07,-0.031,-0.034,-0.065,2000,-0.061,-0.009,-0.07
1999,1999-00,2054,Jake Tsakalidis,atomic_denominator,187.1,177.1,0.0,-0.0,-2.039,2.545,0.506,-0.634,0.693,0.059,-0.331,0.327,-0.004,-0.163,0.135,-0.028,2000,-0.331,0.327,-0.004
1999,1999-00,2058,Mark Madsen,atomic_denominator,113.1,109.4,0.0,-0.0,0.678,-0.683,-0.004,0.326,-0.323,0.003,0.197,-0.214,-0.017,0.113,-0.146,-0.033,2000,0.197,-0.214,-0.017
1999,1999-00,2059,Eduardo Najera,atomic_denominator,104.5,100.5,0.0,-0.0,4.19,-0.39,3.801,1.191,-0.121,1.07,0.605,-0.086,0.52,0.304,-0.071,0.234,2000,0.605,-0.086,0.52
1999,1999-00,2067,Eddie House,atomic_denominator,158.3,149.5,0.0,-0.0,-0.123,-2.815,-2.938,-0.114,-0.866,-0.98,-0.087,-0.47,-0.557,-0.059,-0.266,-0.325,2000,-0.087,-0.47,-0.557
1999,1999-00,2091,Daniel Santiago,atomic_denominator,30.0,28.3,0.0,-0.0,0.151,1.291,1.441,0.083,0.24,0.323,0.05,0.083,0.132,0.029,0.008,0.037,2000,0.05,0.083,0.132
2000,2000-01,3,Grant Long,atomic_denominator,3758.7,6420.4,-0.562,1.607,-3.697,5.362,1.665,-2.777,4.243,1.466,-2.235,3.605,1.37,-1.712,2.982,1.27,2001,-2.235,3.605,1.37
2000,2000-01,15,Eric Piatkowski,atomic_denominator,5342.5,8845.4,1.532,-0.514,4.518,-2.182,2.336,3.503,-1.972,1.53,2.953,-1.737,1.216,2.468,-1.453,1.014,2001,2.953,-1.737,1.216
2000,2000-01,21,Greg Anthony,atomic_denominator,2116.9,5630.5,0.589,-0.404,0.12,-0.44,-0.319,-0.313,-0.288,-0.6,-0.213,-0.274,-0.486,0.007,-0.296,-0.289,2001,-0.213,-0.274,-0.486
2000,2000-01,26,Luc Longley,atomic_denominator,743.8,4961.9,-3.302,0.671,-5.268,3.417,-1.851,-3.94,2.467,-1.472,-3.517,1.987,-1.53,-3.301,1.56,-1.741,2001,-3.517,1.987,-1.53
2000,2000-01,28,Doug West,atomic_denominator,427.0,2304.7,-1.216,0.521,-1.335,-0.044,-1.379,-1.465,0.251,-1.215,-1.418,0.34,-1.077,-1.342,0.381,-0.961,2001,-1.418,0.34,-1.077
2000,2000-01,29,Jim McIlvaine,atomic_denominator,443.2,3003.9,-2.186,1.567,-2.983,3.857,0.875,-2.272,2.754,0.481,-2.077,2.288,0.211,-1.991,1.937,-0.054,2001,-2.077,2.288,0.211
2000,2000-01,42,Monty Williams,atomic_denominator,3232.5,5735.9,-1.681,-0.115,-2.125,-1.584,-3.709,-1.764,-1.358,-3.122,-1.536,-1.159,-2.694,-1.405,-0.924,-2.33,2001,-1.536,-1.159,-2.694
2000,2000-01,43,Chris Whitney,atomic_denominator,3155.3,5603.5,0.806,-0.917,2.423,-1.403,1.021,1.791,-1.071,0.72,1.599,-1.037,0.561,1.434,-1.062,0.372,2001,1.599,-1.037,0.561
2000,2000-01,45,George McCloud,atomic_denominator,4942.1,9021.4,1.163,0.231,2.009,-1.689,0.32,1.796,-1.69,0.107,1.717,-1.546,0.172,1.632,-1.287,0.345,2001,1.717,-1.546,0.172
2000,2000-01,51,Mahmoud Abdul-Rauf,atomic_denominator,1207.2,1932.3,0.491,-0.661,2.18,-1.169,1.011,1.102,-0.823,0.279,0.824,-0.765,0.059,0.685,-0.757,-0.072,2001,0.824,-0.765,0.059
2000,2000-01,53,Mario Elie,atomic_denominator,3733.8,9610.7,-0.791,0.597,1.595,-0.225,1.371,0.762,0.234,0.996,0.329,0.467,0.796,-0.063,0.627,0.565,2001,0.329,0.467,0.796
2000,2000-01,56,Gary Payton,atomic_denominator,8530.7,16267.7,3.076,-0.383,5.571,-0.346,5.225,4.755,-0.408,4.348,4.458,-0.511,3.947,4.199,-0.617,3.582,2001,4.458,-0.511,3.947
2000,2000-01,57,Doug Christie,atomic_denominator,8895.6,14711.9,0.607,1.416,1.423,0.073,1.496,0.866,0.248,1.114,0.715,0.355,1.07,0.668,0.48,1.148,2001,0.715,0.355,1.07
2000,2000-01,63,Michael Smith,atomic_denominator,2619.7,5775.3,0.0,-0.0,-1.482,-0.953,-2.436,-0.878,-0.984,-1.862,-0.571,-0.909,-1.48,-0.302,-0.775,-1.076,2001,-0.571,-0.909,-1.48
2000,2000-01,64,Sam Perkins,atomic_denominator,2423.2,6786.3,0.293,1.125,-0.569,4.77,4.201,0.035,3.718,3.754,0.258,3.083,3.342,0.371,2.467,2.838,2001,0.258,3.083,3.342
2000,2000-01,67,Tom Hammonds,atomic_denominator,72.6,2309.0,-0.712,0.368,-2.048,-1.709,-3.757,-1.29,-1.308,-2.598,-1.03,-0.871,-1.9,-0.86,-0.458,-1.317,2001,-1.03,-0.871,-1.9
2000,2000-01,70,Steve Kerr,atomic_denominator,1714.5,3980.6,0.236,-0.624,2.722,-1.17,1.552,1.887,-0.968,0.919,1.456,-0.868,0.588,1.057,-0.787,0.269,2001,1.456,-0.868,0.588
2000,2000-01,72,Kenny Anderson,atomic_denominator,3498.0,8898.8,-0.559,0.373,3.706,-2.421,1.285,2.059,-1.246,0.814,1.384,-0.774,0.61,0.822,-0.432,0.39,2001,1.384,-0.774,0.61
2000,2000-01,76,Cedric Ceballos,atomic_denominator,1374.8,4998.6,0.532,-0.224,0.443,-2.016,-1.572,0.472,-1.798,-1.327,0.521,-1.517,-0.996,0.563,-1.181,-0.619,2001,0.521,-1.517,-0.996
2000,2000-01,77,Doug Overton,atomic_denominator,1189.3,2096.7,-1.024,-0.627,1.553,-2.11,-0.557,0.111,-1.36,-1.248,-0.35,-1.105,-1.456,-0.634,-0.942,-1.576,2001,-0.35,-1.105,-1.456
2000,2000-01,84,Latrell Sprewell,atomic_denominator,7385.0,13511.7,0.283,-0.602,1.217,-0.731,0.486,0.822,-0.724,0.098,0.558,-0.589,-0.032,0.328,-0.41,-0.083,2001,0.558,-0.589,-0.032
2000,2000-01,85,Brent Price,atomic_denominator,74.7,2141.3,0.197,0.149,3.234,-2.593,0.641,1.814,-1.463,0.351,1.276,-0.932,0.344,0.889,-0.531,0.358,2001,1.276,-0.932,0.344
2000,2000-01,87,Dikembe Mutombo,atomic_denominator,6576.7,15148.0,0.209,3.033,-4.096,11.055,6.959,-2.943,9.079,6.136,-2.284,7.813,5.528,-1.611,6.508,4.897,2001,-2.284,7.813,5.528
2000,2000-01,89,Nick Van Exel,atomic_denominator,7287.8,13372.5,3.164,-1.503,5.289,-3.594,1.695,4.255,-3.111,1.144,3.904,-2.927,0.976,3.674,-2.777,0.897,2001,3.904,-2.927,0.976
2000,2000-01,93,Hubert Davis,atomic_denominator,4070.7,8162.4,-0.533,-0.939,2.031,-3.013,-0.982,1.265,-2.749,-1.485,0.83,-2.48,-1.65,0.421,-2.158,-1.738,2001,0.83,-2.48,-1.65
2000,2000-01,95,Mark Bryant,atomic_denominator,477.2,4661.9,-1.746,0.804,-3.79,3.064,-0.726,-2.799,1.912,-0.887,-2.363,1.422,-0.941,-2.038,1.082,-0.957,2001,-2.363,1.422,-0.941
